읍명동,관리번호,비가림수,거치대수,인근지번,상세위치,총대수(개소),화소(단위:만화소),저장기간(일),실시간모니터링대수,데이터기준일자
용담2동,21,1,,제주특별자치도 제주시 용마로3길 11 맞은편,,1,200,30,1,2018-06-12
용담2동,22,1,,제주특별자치도 제주시 용마서2길 13 서측,,,,,,2018-06-12
용담2동,23,1,,제주특별자치도 제주시 용마서1길 27,,,,,,2018-06-12
용담2동,24,1,,제주특별자치도 제주시 용담3동 1071,레포츠공원주차장,,,,,2018-06-12
용담2동,25,1,,제주특별자치도 제주시 용담3동 1071,레포츠공원주차장,,,,,2018-06-12
용담2동,26,1,,제주특별자치도 제주시 서해안로 456-12,어영마을회관 남측,,,,,2018-06-12
용담2동,27,1,,제주특별자치도 제주시 용문로 158-3 동측,,,,,,2018-06-12
용담2동,28,1,,제주특별자치도 제주시 용문로20길 16 동측,제주은행동측골목,,,,,2018-06-12
용담2동,29,1,,제주특별자치도 제주시 용문로18길 27 서측,,1,200,30,1,2018-06-12
용담2동,30,1,,제주특별자치도 제주시 용원1길 18,시계바늘어린이집 앞,,,,,2018-06-12
용담2동,31,1,,제주특별자치도 제주시 월성로4길 65 맞은편,,,,,,2018-06-12
용담2동,33,1,,제주특별자치도 제주시 한천로37 서측골목,,,,,,2018-06-12
용담2동,34,1,,제주특별자치도 제주시 용원길 19 서측,,1,200,30,1,2018-06-12
용담2동,35,1,,제주특별자치도 제주시 한천로 22 서측,,1,200,30,1,2018-06-12
용담2동,36,1,,제주특별자치도 제주시 월성로4길 54 맞은편,,,,,,2018-06-12
용담2동,37,1,,제주특별자치도 제주시 명신3길 5 남측,,,,,,2018-06-12
용담2동,38,1,,제주특별자치도 제주시 월성로4길 54 맞은편,,,,,,2018-06-12
용담2동,39,1,,제주특별자치도 제주시 월성로4길 16 맞은편,,,,,,2018-06-12
용담2동,40,1,,제주특별자치도 제주시 월성로2길 3 북측,,,,,,2018-06-12
용담2동,41,1,,제주특별자치도 제주시 용해로 147,,,,,,2018-06-12
용담2동,43,1,,제주특별자치도 제주시 용문로17길 6 동측,,,,,,2018-06-12
용담2동,44,1,,제주특별자치도 제주시 용문로17길 27 남측,,,,,,2018-06-12
용담2동,45,1,,제주특별자치도 제주시 용문로17길 25,한라요양원 우측,1,200,30,1,2018-06-12
용담2동,47,1,,제주특별자치도 제주시 용화로10길 8,,,,,,2018-06-12
용담2동,48,1,,제주특별자치도 제주시 용문로157 북측,,,,,,2018-06-12
용담2동,49,1,,제주특별자치도 제주시 용화로 6-9,,,,,,2018-06-12
용담2동,50,1,,제주특별자치도 제주시 용문로 88 남측,,,,,,2018-06-12
용담2동,51,1,,제주특별자치도 제주시 어영길 1-1,,,,,,2018-06-12
용담2동,52,1,,제주특별자치도 제주시 용한로3 동측,복개천 주차장,,,,,2018-06-12
용담2동,거치대-1,,1,제주특별자치도 제주시 서해안로 687-1,,,,,,2018-06-12
용담2동,거치대-2,,1,제주특별자치도 제주시 서천길 5-1,정성원룸 주차장,,,,,2018-06-12
용담2동,거치대-3,,1,제주특별자치도 제주시 용담로 58,사대부고 남측,,,,,2018-06-12
용담2동,거치대-4,,1,제주특별자치도 제주시 서해안로 376,화이트하우스 옆,,,,,2018-06-12
용담2동,거치대-7,,1,제주특별자치도 제주시 용화로4길 1,돈돈이네식당 옆 4거리,1,200,30,1,2018-06-12
용담2동,거치대-8,,1,제주특별자치도 제주시 용화로5길 7,영보맨션 가동 남측,,,,,2018-06-12
용담2동,거치대-15,,1,제주특별자치도 제주시 서해안로 660 동측,,,,,,2018-06-12
용담2동,거치대-16,,1,제주특별자치도 제주시 용해로 16,용마마을회관 좌측,,,,,2018-06-12
용담2동,거치대-18,,1,제주특별자치도 제주시 서해안로 572,,,,,,2018-06-12
용담2동,거치대-19,,1,제주특별자치도 제주시 서해안로 546 동측,,,,,,2018-06-12
용담2동,거치대-21,,1,제주특별자치도 제주시 서해안로 452,어영공원맞은편,,,,,2018-06-12
용담2동,거치대-22,,1,제주특별자치도 제주시 용해로 58-25,615비행대 관사,,,,,2018-06-12
용담2동,거치대-24,1,,제주특별자치도 제주시 용문로18길 53 서측,문화재 터 옆 주차장,,,,,2018-06-12
용담2동,거치대-25,,1,제주특별자치도 제주시 공항로1길 48,삼영교통 앞,,,,,2018-06-12
용담2동,거치대-26,,1,제주특별자치도 제주시 용마서길 25-1,주차장,,,,,2018-06-12
건입동,1,1,,제주특별자치도 제주시 임항로 8,탑동공영주차장 앞,,,,,2018-06-12
건입동,3,1,,제주특별자치도 제주시 중앙로1길 33서축,GS탑동아람점 뒤,1,200만,7일,,2018-06-12
건입동,6,1,,제주특별자치도 제주시 서부두길10,횟집거리해경파출소앞,1,200만,7일,,2018-06-12
건입동,7,1,,제주특별자치도 제주시 임항로71-7 동측,30년해장국 인근,1,200만,7일,,2018-06-12
건입동,8,1,,제주특별자치도 제주시 산지로1-4동측,산지 변전소옆,1,200만,7일,,2018-06-12
건입동,9,1,,제주특별자치도 제주시 임항로287옆,백록담주요소 북측,1,200만,7일,,2018-06-12
건입동,10,1,,제주특별자치도 제주시 만덕로4길 10-1옆,주민센터 뒤쪽,1,200만,7일,,2018-06-12
건입동,12,1,,제주특별자치도 제주시 만덕로3길 2앞,노동의원 맞은편,1,200만,7일,,2018-06-12
건입동,13,1,,제주특별자치도 제주시 만덕로3길 19앞,우일아파트 앞,1,200만,7일,,2018-06-12
건입동,14,1,,제주특별자치도 제주시 연무정동2길 13옆,동초등학교 후문,1,200만,7일,,2018-06-12
건입동,15,1,,제주특별자치도 제주시 연무정동길 19앞,동초등학교 후문 동측사거리,,,,,2018-06-12
건입동,16,1,,제주특별자치도 제주시 연무정길 32 앞,현대아파트 상가 앞,1,200만,7일,,2018-06-12
건입동,17,1,,제주특별자치도 제주시 사라봉9길21 앞,(구)출입국관리사무소뒤,1,200만,7일,,2018-06-12
건입동,18,1,,제주특별자치도 제주시 칠머리길15-1 북측,칠머리주차장,1,200만,7일,,2018-06-12
건입동,20,1,,제주특별자치도 제주시 연무정길6앞,형제현수막 앞,1,200만,7일,,2018-06-12
건입동,22,1,,제주특별자치도 제주시 동문로95 북측,여상후문,1,200만,7일,,2018-06-12
건입동,23,1,,제주특별자치도 제주시 임항로 286앞,미듬하나로아파트 앞,1,200만,7일,,2018-06-12
건입동,24,1,,제주특별자치도 제주시 동대북길1 앞,신천지호텔 동측,1,200만,7일,,2018-06-12
건입동,25,1,,제주특별자치도 제주시 사라봉7길 5앞,다이아나 호텔후문,,,,,2018-06-12
건입동,26,1,,제주특별자치도 제주시 임항로235앞,한도맨션 앞,1,200만,7일,,2018-06-12
건입동,27,1,,제주특별자치도 제주시 사라봉7길14 동측,사라봉 어린이공원,1,200만,7일,,2018-06-12
건입동,30,1,,제주특별자치도 제주시 사라봉1길 50,광덕아파트 동측,1,200만,7일,,2018-06-12
건입동,31,1,,제주특별자치도 제주시 사라봉1길 42앞,광덕아파트 동북측,1,200만,7일,,2018-06-12
건입동,33,1,,제주특별자치도 제주시 건화길18,건화마을,1,200만,7일,,2018-06-12
건입동,35,1,,제주특별자치도 제주시 임항로146,항만119센터앞,1,200만,7일,,2018-06-12
건입동,36,,1,제주특별자치도 제주시 임항로37,수협어시장,,,,,2018-06-12
건입동,37,,1,제주특별자치도 제주시 임항로242서측,금아빌라 서측,,,,,2018-06-12
건입동,38,1,,제주특별자치도 제주시 임항로191,국제여객터미널,,,,비가림자체제작,2018-06-12
건입동,39,,1,제주특별자치도 제주시 동문로169,사라봉축구장,,,,통만비치,2018-06-12
건입동,40,,1,제주특별자치도 제주시 사라봉동길25,국민체육센터,,,,통만비치,2018-06-12
건입동,42,,1,제주특별자치도 제주시 사라봉동길30,우당도서관,,,,통만비치,2018-06-12
건입동,43,,1,제주특별자치도 제주시 일주동로17,국립제주박물관,,,,통만비치,2018-06-12
건입동,44,,1,제주특별자치도 제주시 임항로191,해경함정(7부두안쪽),,,,통만비치,2018-06-12
건입동,46,1,,제주특별자치도 제주시 임항로 111,제주항연안여객터미널,,,,통만비치,2018-06-12
건입동,47,,1,제주특별자치도 제주시 임항로85,경비안전서 함정부두,,,,통만비치,2018-06-12
화북동,1,1,,제주특별자치도 제주시 삼사석길45,청룡체육관앞,,,,,2018-06-12
화북동,2,1,,제주특별자치도 제주시 진동로 64,동마을회관앞,,,,,2018-06-12
화북동,3,1,,제주특별자치도 제주시 진남로8길41,화북아파트옆,,,,,2018-06-12
화북동,4,1,,제주특별자치도 제주시 진남로8길50,청풍맨션앞,,,,,2018-06-12
화북동,5,1,,제주특별자치도 제주시 진남로49,청풍대앞,1,200,30,1,2018-06-12
화북동,6,1,,제주특별자치도 제주시 금산5길24-3,화북포구앞,,,,,2018-06-12
화북동,7,1,,제주특별자치도 제주시 금산5길41,서마을해녀탈의장옆,,,,,2018-06-12
화북동,8,1,,제주특별자치도 제주시 금산3길5-1,전원아파트옆,,,,,2018-06-12
화북동,9,1,,제주특별자치도 제주시 기와1길 55,태고원옆,0,,,,2018-06-12
화북동,10,1,,제주특별자치도 제주시 진남로15,백향식당옆,,,,,2018-06-12
화북동,11,1,,제주특별자치도 제주시 진남로8길2,화북농협뒤,1,200,30,1,2018-06-12
화북동,12,1,,제주특별자치도 제주시 진동로3길30,올래마트뒤,1,200,30,1,2018-06-12
화북동,13,1,,제주특별자치도 제주시 진남로6길 35,화북교회밑,1,200,30,1,2018-06-12
화북동,14,1,,제주특별자치도 제주시 곤을길23,곤을동 동태탕앞,,,,,2018-06-12
화북동,15,1,,제주특별자치도 제주시 진남로4길10,화북주민센터북측,,,,,2018-06-12
화북동,16,1,,제주특별자치도 제주시 진동로1길3,대원주택앞,,,,,2018-06-12
화북동,17,1,,제주특별자치도 제주시 진동로5길9,망동산앞,1,200,30,1,2018-06-12
화북동,18,1,,제주특별자치도 제주시 진서로28,삼다연립앞,1,200,30,1,2018-06-12
화북동,19,1,,제주특별자치도 제주시 진남로2길45,황룡주택앞,1,200,30,1,2018-06-12
화북동,20,1,,제주특별자치도 제주시 문화마을길 5-1,문화주택입구,,,,,2018-06-12
화북동,21,1,,제주특별자치도 제주시 거로길 1,경동택배밑,,,,,2018-06-12
화북동,22,1,,제주특별자치도 제주시 거로길37,썬빌라앞,1,200,30,1,2018-06-12
화북동,23,1,,제주특별자치도 제주시 거로중길 34,등돌거리 앞,,,,,2018-06-12
화북동,24,1,,제주특별자치도 제주시 선반로41,평화고속앞,1,200,30,1,2018-06-12
화북동,25,1,,제주특별자치도 제주시 화남로45,유한킴벌리앞,1,200,30,1,2018-06-12
화북동,26,1,,제주특별자치도 제주시 거로남3길 22,삼다유통앞,1,200,30,1,2018-06-12
화북동,27,1,,제주특별자치도 제주시 거로남6길5,국청사입구,1,200,30,1,2018-06-12
화북동,28,1,,제주특별자치도 제주시 거로남4길 19-8,부응주택앞,1,200,30,1,2018-06-12
화북동,29,1,,제주특별자치도 제주시 황사평6길73,황사평 마을회관앞,1,200,30,1,2018-06-12
화북동,30,1,,제주특별자치도 제주시 동화로1길 3,화북주공소방소뒤,,,,,2018-06-12
화북동,31,1,,제주특별자치도 제주시 동화로1길 45-22,동력경로당앞,1,200,30,1,2018-06-12
화북동,32,1,,제주특별자치도 제주시 동화로1길49,동화초공원앞,,,,,2018-06-12
화북동,33,1,,제주특별자치도 제주시 부록길 22,농협선과장앞,1,200,30,1,2018-06-12
화북동,34,1,,제주특별자치도 제주시 거로동길13,황금에스티앞,,,,,2018-06-12
화북동,35,1,,제주특별자치도 제주시 진동로 44,해피드림앞,1,200,30,1,2018-06-12
화북동,36,1,,제주특별자치도 제주시 동제원길41,원두교앞,1,200,30,1,2018-06-12
화북동,37,1,,제주특별자치도 제주시 진남로8길25,억수식당옆,1,200,30,1,2018-06-12
화북동,38,1,,제주특별자치도 제주시 진북길18,해신사옆,,,,,2018-06-12
화북동,39,1,,제주특별자치도 제주시 거로서길15,장원그린빌앞,,,,,2018-06-12
화북동,40,1,,제주특별자치도 제주시 화삼북로4길10,삼화초뒤 공원앞,,,,,2018-06-12
화북동,41,1,,제주특별자치도 제주시 진남로6길17,화북동주민센터옆,1,200,30,1,2018-06-12
화북동,거치대-42,,1,제주특별자치도 제주시 진서로 12,화북초후문,0,,,,2018-06-12
화북동,거치대-43,,1,제주특별자치도 제주시 진서로55,뜨레향앞,0,,,,2018-06-12
화북동,거치대-44,,1,제주특별자치도 제주시 동제원길28,원두교남측 도로변,0,,,,2018-06-12
화북동,거치대-45,,1,제주특별자치도 제주시 일주동로6,스타침대앞,0,,,,2018-06-12
화북동,거치대-46,,1,제주특별자치도 제주시 일주동로22,SK LPG앞,0,,,,2018-06-12
화북동,거치대-47,,1,제주특별자치도 제주시 선반남2길30-9,세인트빌앞,0,,,,2018-06-12
화북동,거치대-48,,1,제주특별자치도 제주시 거로길4,경동택배앞,0,,,,2018-06-12
화북동,거치대-49,,1,제주특별자치도 제주시 선반남2길1,삼성전자앞,0,,,,2018-06-12
화북동,거치대-50,,1,제주특별자치도 제주시 선반남1길61,SK LPG앞,0,,,,2018-06-12
화북동,거치대-51,,1,제주특별자치도 제주시 선반로14길 23,대구공업사앞,0,,,,2018-06-12
화북동,거치대-52,,1,제주특별자치도 제주시 청풍남6길53,영남슈퍼앞,0,,,,2018-06-12
화북동,거치대-53,,1,제주특별자치도 제주시 청풍남4길13,주림빌라트앞,0,,,,2018-06-12
화북동,거치대-54,,1,제주특별자치도 제주시 일주동로 196,문제요 옆,0,,,,2018-06-12
화북동,거치대-55,,1,제주특별자치도 제주시 청풍남8길12-1,화북성당앞,0,,,,2018-06-12
화북동,거치대-56,,1,제주특별자치도 제주시 일주동로 232,국수사랑 옆,0,,,,2018-06-12
화북동,거치대-57,,1,제주특별자치도 제주시 일주동로 233,제주은행 옆,0,,,,2018-06-12
화북동,거치대-58,,1,제주특별자치도 제주시 화삼로 17,무지개마트뒤,0,,,,2018-06-12
화북동,거치대-59,,1,제주특별자치도 제주시 연삼로 776,민봉태옆,0,,,,2018-06-12
화북동,거치대-60,,1,제주특별자치도 제주시 황사평길 2 맞은편,대주환경자원 맞은편,0,,,,2018-06-12
화북동,거치대-61,,1,제주특별자치도 제주시 황사평4길 14-19,황사평 취락구조입구,0,,,,2018-06-12
화북동,거치대-62,,1,제주특별자치도 제주시 황사평4길 3,황사평 다리옆,0,,,,2018-06-12
화북동,거치대-64,,1,제주특별자치도 제주시 기와5길 87,애덕의집앞,0,,,,2018-06-12
화북동,거치대-67,,1,제주특별자치도 제주시 거로남8길 23,거로운동장입구,0,,,,2018-06-12
삼양동,1,1,,제주특별자치도 제주시 삼양일동 1062-1,대유아파트 북측,1,200만,7~15,1,2018-06-12
삼양동,2,1,,제주특별자치도 제주시 삼양일동 1588-1,한전아파트 106동 동측,,,,,2018-06-12
삼양동,3,,1,제주특별자치도 제주시 삼양이동 2181-14,삼양초등학교 동측 골목,,,,,2018-06-12
삼양동,4,1,,제주특별자치도 제주시 삼양일동 1628-7,마을금고 남측 주차장,1,200만,7~15,1,2018-06-12
삼양동,5,1,,제주특별자치도 제주시 삼양일동 1651-5,삼양1동 마을회관 남측 블록,,,,,2018-06-12
삼양동,6,1,,제주특별자치도 제주시 삼양일동 1598-2,삼양검은모래해변 동측 주차장,1,200만,7~15,1,2018-06-12
삼양동,7,1,,제주특별자치도 제주시 삼양일동 1521-36,삼양1동 하천 옆,1,200만,7~15,1,2018-06-12
삼양동,8,1,,제주특별자치도 제주시 삼양일동 1665-1,신도그린빌라 옆,,,,,2018-06-12
삼양동,9,1,,제주특별자치도 제주시 삼양일동 1657-8,삼양해수사우나 동측 주차장,1,200만,7~15,1,2018-06-12
삼양동,11,1,,제주특별자치도 제주시 삼양이동 1953,24시편의점 북측,1,200만,7~15,1,2018-06-12
삼양동,12,1,,제주특별자치도 제주시 삼양이동 2179-10,한양아파트 옆 공원,1,200만,7~15,1,2018-06-12
삼양동,13,1,,제주특별자치도 제주시 삼양이동 2130-1,안평식당 서측 어린이공원,1,200만,7~15,1,2018-06-12
삼양동,14,1,,제주특별자치도 제주시 삼양이동 2100-2,삼양 제2펌프장 남측 공원,1,200만,7~15,1,2018-06-12
삼양동,15,1,,제주특별자치도 제주시 삼양삼동 2650-3,삼양3동 괴물 옆,,,,,2018-06-12
삼양동,16,1,,제주특별자치도 제주시 삼양이동 2154-1,대일아파트 인근 어린이공원,1,200만,7~15,1,2018-06-12
삼양동,17,1,,제주특별자치도 제주시 삼양이동 2133-5,안평식당 동측 주차장,1,200만,7~15,1,2018-06-12
삼양동,18,1,,제주특별자치도 제주시 삼양이동 2176-13,민우주택 동측 주차장,1,200만,7~15,1,2018-06-12
